Product,Rating,Review
realme 12 Pro+ 5G,5,Best phone realme 12pro pluse ❤️
realme 12 Pro+ 5G,5,"Awesome, perfect, beautiful, amazing product."
realme 12 Pro+ 5G,5,This product is most likely
realme 12 Pro+ 5G,5,Just looking like a woo
realme 12 Pro+ 5G,5,Nice looking nice product
realme 12 Pro+ 5G,3,It is ok
realme 12 Pro+ 5G,4,Ok
realme 12 Pro+ 5G,3,Useful
realme 12 Pro+ 5G,5,BEST Camera Phone
realme 12 Pro+ 5G,5,Great phone
realme 12 Pro+ 5G,5,Very nice product
realme 12 Pro+ 5G,5,"Everything is good in it
Battery is also good if you do gaming, Its battery lasts for a day without gaming
The camera is also good and it has 64 megapixel periscope camera, 50 megapixel real camera, 8 megapixel and 120x zoom this is the best of all
The performance is also great
The display also very cool
Video quality is also garte
And many more features that you may love it
If you buy this you won't regret it. Why did you buy it"
realme 12 Pro+ 5G,5,Superb cemera
realme 12 Pro+ 5G,5,Very good
realme 12 Pro+ 5G,4,Battery backup is not up to the mark but looks is outstanding and almost evrything is fine as expected.
realme 12 Pro+ 5G,5,Good
realme 12 Pro+ 5G,5,Nice pic performance
realme 12 Pro+ 5G,5,Nic phot
realme 12 Pro+ 5G,5,Nice 👍👍👍
realme 12 Pro+ 5G,5,It a product in very awesome it performance is super display and design is bueti this mobile is very fantastic but amount in this product very worth
realme 12 Pro+ 5G,4,Realme 12 pro + phone is good but cemra not quality this phone back cemra pic black
realme 12 Pro+ 5G,5,"Don't buy it.

Within half an hour device shutdown automatically.it take more than 3 hours to restart."
realme 12 Pro+ 5G,4,Good
realme 12 Pro+ 5G,5,Loved it
realme 12 Pro+ 5G,5,Best !
realme 12 Pro+ 5G,4,Supperbbb 👍 camera 📸📸🤳 nice looking and best design phone
realme 12 Pro+ 5G,4,Very good phone.
realme 12 Pro+ 5G,5,Camera quality very good 😘😘
realme 12 Pro+ 5G,5,Nice cemara
realme 12 Pro+ 5G,5,Good
realme 12 Pro+ 5G,5,Best phone
realme 12 Pro+ 5G,5,Good performance and looks great
realme 12 Pro+ 5G,5,Good
realme 12 Pro+ 5G,4,Good
realme 12 Pro+ 5G,5,Nice pic
realme 12 Pro+ 5G,5,Super camera
realme 12 Pro+ 5G,5,Good phone according to price
realme 12 Pro+ 5G,5,Overall amazing
realme 12 Pro+ 5G,3,Nice 👍
realme 12 Pro+ 5G,5,"Very good Product Value For money
Camera Performance Top Class but 120X Zooming Picture Are Not Clear But All In One Good 👍😊"
realme 12 Pro+ 5G,5,"Fantastic, specially in camera"
realme 12 Pro+ 5G,4,Everything is good except processor in this price range we deserve better
realme 12 Pro+ 5G,5,Very good phone
realme 12 Pro+ 5G,4,Mind blowing Product Specially Camera 9/10
realme 12 Pro+ 5G,5,Super super culary me
realme 12 Pro+ 5G,4,Good
realme 12 Pro+ 5G,4,Very Very good Product
realme 12 Pro+ 5G,4,Good 😱
realme 12 Pro+ 5G,5,Very very happy with this product
realme 12 Pro+ 5G,4,Nice
realme 12 Pro+ 5G,5,Superb Experience
realme 12 Pro+ 5G,5,Superb
realme 12 Pro+ 5G,5,"Camera,battery is excellent , good performance 👌👌👌"
realme 12 Pro+ 5G,5,Okay
realme 12 Pro+ 5G,5,Wow super nice phone 📱
realme 12 Pro+ 5G,4,"This phone in gaming not good performance.after all camera, display is superb."
realme 12 Pro+ 5G,3,"Pro's
1. Premium Design
2. Good Photography on the main sensor
3. Battery performance is good
4. Quick charge

Con's
1. Display quality is not good
2. Bad wide angle camera
3. Camera quality is not good as they say
4. Processor not suitable for heavy usage
5. Woggle and not handling friendly
6. Back leather quality is getting faint over use"
realme 12 Pro+ 5G,5,Superb mobile
realme 12 Pro+ 5G,5,"Price is bit high otherwise overall a best gamer changer in the midrange budget..

No 3.5mm jack, IR blaster in device.


Overall good deal...."
realme 12 Pro+ 5G,5,Awesome 👍
realme 12 Pro+ 5G,5,Good product 💥💥
realme 12 Pro+ 5G,3,Battery drain
realme 12 Pro+ 5G,5,Good work
realme 12 Pro+ 5G,4,Such a wonderful phone at this price...
realme 12 Pro+ 5G,5,Very nice product I realy like you
realme 12 Pro+ 5G,3,There is no clarity in picture
realme 12 Pro+ 5G,5,Very t
realme 12 Pro+ 5G,5,"Khub j saru product chhe... excellent,, fantastic look.."
realme 12 Pro+ 5G,5,This phone is veri smooth 😍
realme 12 Pro+ 5G,5,This is a fabulous Phone and the camera is just wow 😍
realme 12 Pro+ 5G,5,Battery backup good
realme 12 Pro+ 5G,5,Satisfied...... feeling happy...
realme 12 Pro+ 5G,5,Every one good
realme 12 Pro+ 5G,5,"Phone is good for daily usage. Gamers can go for some better processor.
Got a good deal on Flipkart return."
realme 12 Pro+ 5G,5,All good
realme 12 Pro+ 5G,5,Very good product
realme 12 Pro+ 5G,5,Good product ❤️🙏 thanks filpkart o
realme 12 Pro+ 5G,3,Not bad
realme 12 Pro+ 5G,5,Portrait shot is very good
realme 12 Pro+ 5G,5,Bad camera and bad touch experience.
realme 12 Pro+ 5G,5,Good good good best camera phone realme phone
realme 12 Pro+ 5G,5,"Beautiful looking, awesome display, great camera I am so happy."
realme 12 Pro+ 5G,5,Excellent customer satisfaction
realme 12 Pro+ 5G,5,Nice mobile
realme 12 Pro+ 5G,5,Very nice
realme 12 Pro+ 5G,4,Ok
realme 12 Pro+ 5G,4,Good
realme 12 Pro+ 5G,5,Best phone in this price range
realme 12 Pro+ 5G,5,Camera is just awesome 👍
realme 12 Pro+ 5G,5,"Very nice phone, awesome battery backup and camera ........"
realme 12 Pro+ 5G,5,Very good
realme 12 Pro+ 5G,5,"Purchased the mobile for its terrific camera and it terrible camera.
Picture quality if terrible and it's get horrible after clicking. It's camera quality is not worth 10000 camera phone"
realme 12 Pro+ 5G,4,Great product must recommend
realme 12 Pro+ 5G,5,I like this product but audio jack must needed in phone ....... It will be better .......
realme 12 Pro+ 5G,5,I loved the night result one of the best phone and camera
realme 12 Pro+ 5G,5,I actually brought this mobile for its camera and i found it very good in this budget .. and about the performance its seems a pretty slow from snapdragon 888 its performance is like snapdragon 778..
realme 12 Pro+ 5G,4,Good Product
realme 12 Pro+ 5G,5,Excellent product
realme 12 Pro+ 5G,4,"Good quality phone, 🤳"
realme 12 Pro+ 5G,5,Battery backup low
realme 12 Pro+ 5G,5,"Very good , go for it"
realme 12 Pro+ 5G,5,Excellent camera performance
realme 12 Pro+ 5G,5,Awesome phone 🔥
realme 12 Pro+ 5G,5,Nice mobile heavy boltware
realme 12 Pro+ 5G,5,Nice phone excellent in camera quality in this price
realme 12 Pro+ 5G,5,Amazing phone
realme 12 Pro+ 5G,3,Amazing zooming
realme 12 Pro+ 5G,5,Camera is not good as I expected
realme 12 Pro+ 5G,5,Overall average
realme 12 Pro+ 5G,5,Good
realme 12 Pro+ 5G,4,Good product
realme 12 Pro+ 5G,4,Very good smart phone
realme 12 Pro+ 5G,5,Nice camera 📸
realme 12 Pro+ 5G,5,Best Mobile
realme 12 Pro+ 5G,5,Awesome mobile great picture quality .
realme 12 Pro+ 5G,5,I took some images of moon super zoom and unbelievable camera
realme 12 Pro+ 5G,5,Best phone
realme 12 Pro+ 5G,5,Not good
realme 12 Pro+ 5G,5,Everything Is too good except Battery Backup. Camera is really awesome.
realme 12 Pro+ 5G,5,Nice 👍👍👍
realme 12 Pro+ 5G,5,Nice phone 📱
realme 12 Pro+ 5G,4,The photo is good and the battery is also good.
realme 12 Pro+ 5G,5,One of the best products from Realme. There is nothing to say abt the camera Just wow. Excellent.
realme 12 Pro+ 5G,5,camera excellent gud design and performance
realme 12 Pro+ 5G,5,The camera quality is awesome. Just loved it...
realme 12 Pro+ 5G,5,Overall mobile is good.. if you are not comparing camera with Samsung or pixel.. so it's awesome..
realme 12 Pro+ 5G,3,Camera quality is not upto mark as marketed
realme 12 Pro+ 5G,5,Great product.... Total value for money...Go for it
