Product,Rating,Review
OnePlus 11R 5G,5,"Good phone but drag battery soon
Recommended for gaming.
Not recommended for parents who use it for normal call and social media"
OnePlus 11R 5G,3,Good
OnePlus 11R 5G,5,So nice
OnePlus 11R 5G,5,Very satisfied.
OnePlus 11R 5G,5,Osm
OnePlus 11R 5G,5,Battery doesn't last very long due to high res plus multiple features on the phone. But overall i give it a full 5 star rating
OnePlus 11R 5G,5,Poor
OnePlus 11R 5G,5,Awesome
OnePlus 11R 5G,4,Really nice 👍🙂
OnePlus 11R 5G,3,"Mobile is quite good in this segment
But the camera bump on backside is too irritating"
OnePlus 11R 5G,4,This is not the valuable handset on this range
OnePlus 11R 5G,5,Camera zooming line problem
OnePlus 11R 5G,5,Everything is good
OnePlus 11R 5G,4,Camera superb
OnePlus 11R 5G,5,Good product
OnePlus 11R 5G,5,Wonderful product
OnePlus 11R 5G,5,Good product nice
OnePlus 11R 5G,5,Exlent
OnePlus 11R 5G,5,Good
OnePlus 11R 5G,5,"All good in terms of performance and rear camera
But front camera not good( like 15k phones)"
OnePlus 11R 5G,5,Cheap mobile in High price
OnePlus 11R 5G,5,Nice product
OnePlus 11R 5G,5,The product is not worth very poor
OnePlus 11R 5G,5,Awesome
OnePlus 11R 5G,5,All rounder.........
OnePlus 11R 5G,4,Fantastic product.
OnePlus 11R 5G,5,Really worthy phone satisfied with every aspects
OnePlus 11R 5G,5,Good p
OnePlus 11R 5G,5,Awesome camera
OnePlus 11R 5G,5,Best mobile oneplus 11R 5G thanks Flipkart
OnePlus 11R 5G,5,Good luck thank
OnePlus 11R 5G,4,Good
OnePlus 11R 5G,3,Device automatic shutdown issue at least once a month and app crashes sometimes
OnePlus 11R 5G,5,This is a good phone with optimal price. You can go with.
OnePlus 11R 5G,5,Great product in the price range.
OnePlus 11R 5G,3,Camera quality is very cheap and disappointing.
OnePlus 11R 5G,4,Very good product I liked it
OnePlus 11R 5G,5,Awesome 👌...🫶ing it.
OnePlus 11R 5G,4,Best
OnePlus 11R 5G,5,Super
OnePlus 11R 5G,5,battery getting discharge very fast for normal usage.
OnePlus 11R 5G,5,Super quality
OnePlus 11R 5G,4,"Good smartphone and has lots of features. Good display, camery quality is good photo are very clear when captured. Audio and video quality is excellent 👌."
OnePlus 11R 5G,5,Superb quality phone
OnePlus 11R 5G,5,Awesome smartphone
OnePlus 11R 5G,3,"OnePlus 11R 5G is beautiful in all aspects, I am enjoying the 5G network very nicely."
OnePlus 11R 5G,5,Multiple bug are there in this mobile.
OnePlus 11R 5G,5,"What a beast.... just loved the performance of gaming and multi-tasking. Cameras are superb. Over all just loved it the only hated thing is about the OS.... its not Oxygen os its just a realme or oppo Colour OS. The last mobile i used is realme 9 pro plus, apart from the display and some realme apps OS is same as realme there is no difference....🥲"
OnePlus 11R 5G,5,Exlent product awe some
OnePlus 11R 5G,5,Good
OnePlus 11R 5G,5,Nice photo
OnePlus 11R 5G,3,Best phone I ever used nice allrounder
OnePlus 11R 5G,5,Nice mobile
OnePlus 11R 5G,5,"Solid phone performance wise. Camera is not at the level of flagship phones but still gives you good result. Otherwise UI is smooth, no complaints."
OnePlus 11R 5G,5,"I've been using realme8 for 2 years,when I ordered this for my father, I used it for 6 days to see its performance,which made me to become it's fan,I want to use it and give realme for my dad 😆😆"
OnePlus 11R 5G,5,"Very good so nice 👍 beautifull so happy,💃💃💃"
OnePlus 11R 5G,3,I like this product very much
OnePlus 11R 5G,5,I love OnePlus 11R
OnePlus 11R 5G,5,Very good
OnePlus 11R 5G,5,Awesome
OnePlus 11R 5G,5,Quality in best battery backup too good
OnePlus 11R 5G,5,Best phone and camera for professional photography.
OnePlus 11R 5G,5,Awsome....
OnePlus 11R 5G,5,Overall a Best in all segments just go for it
OnePlus 11R 5G,5,NYC
OnePlus 11R 5G,5,"Waste mobile
full heating for mobile very heavy heating"
OnePlus 11R 5G,5,"This Is One Of the best in the price range fast charger 👌. I appreciate the gamer it's a fast charger, and well, performance in the game. BGMI."
OnePlus 11R 5G,5,Nice
OnePlus 11R 5G,5,Good quality
OnePlus 11R 5G,5,Good
OnePlus 11R 5G,5,Good performance
OnePlus 11R 5G,5,Always okay...value for money oneplus 11r good phone... I am satisfied 👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌
OnePlus 11R 5G,5,Mobile is awesome but not happy with charging battery getting down fastly camera is awesome mobile display is not good curved display not much useful rest all performance is awesome
OnePlus 11R 5G,5,NICE
OnePlus 11R 5G,5,One of the best phone
OnePlus 11R 5G,5,Nice phone
OnePlus 11R 5G,5,Must by
OnePlus 11R 5G,5,Great Mobiles One plus Brand
OnePlus 11R 5G,5,Good product
OnePlus 11R 5G,5,Very nice phone. Camera quality is very good. Fast in process.
OnePlus 11R 5G,3,Don't buy
OnePlus 11R 5G,5,Camera Desent .. performance good ...
OnePlus 11R 5G,5,Good
OnePlus 11R 5G,5,excellent
OnePlus 11R 5G,5,Simply awesome. I have been using only Samsung S series since it's launch. First time shifted to one plus for battery reason. This lives upto it's hype. Only 2 features missing are ip68 and wireless charging which I had enjoyed since Samsung S7 series. Other than that one plus 11r is amazing
OnePlus 11R 5G,5,Camera quality is excellent. Portrait mode is class
OnePlus 11R 5G,5,"MY LIFE FIRST ALL IN ONE PHONE
I AM HAPPY THANK YOU ONEPLUS 😎😎"
OnePlus 11R 5G,5,Excellent mobile
OnePlus 11R 5G,5,Worth every penny
OnePlus 11R 5G,5,Good mobile
OnePlus 11R 5G,5,I really enjoyed reading your blog post on the benefits of using a mobile phone for students.i think is a great idea to have students use mobile phones to stay connected and organised.i also think it is important for students to be
OnePlus 11R 5G,5,Best clarity
OnePlus 11R 5G,4,Excellent 👌
OnePlus 11R 5G,4,Wonderful mobile
OnePlus 11R 5G,5,Friendly used
OnePlus 11R 5G,5,"Good product value of money
Thanks Flipkart"
OnePlus 11R 5G,5,Super mobile
OnePlus 11R 5G,5,Display cracks too faster
OnePlus 11R 5G,5,Nice phone please consider although the camera little bit need to be better
OnePlus 11R 5G,5,I love this mobile
OnePlus 11R 5G,5,AWESOME MOBILE
OnePlus 11R 5G,5,Very very good phone
OnePlus 11R 5G,5,"The speakers are loud yet they lack the quality.
The most annoying thing about this phone is.. even after your network is stable from the service provider's side.. you will have to restart every now and then so that you can have a proper call... They are not even addressing this problem... You'll be irritated all day long because of this.. the switch between 5g and 4g is really unstable... If you are more of a call person, please look for other phones...
For gaming social media usage and photography this is excellent... Not for people who tend to work over calls.."
OnePlus 11R 5G,5,Nice fitures
OnePlus 11R 5G,5,"I am facing many bugs while using this mobile..
Those will be resolved after the update. But many oneplus users are not expecting those issues in Flagship mobiles..
I am not satisfied with this product.."
OnePlus 11R 5G,5,Awesome
OnePlus 11R 5G,5,I love OnePlus ❤️😍
OnePlus 11R 5G,5,Excellent
OnePlus 11R 5G,4,Superb mobile in this price range
OnePlus 11R 5G,5,Nice
OnePlus 11R 5G,5,"Superb,"
OnePlus 11R 5G,5,Good 👍
OnePlus 11R 5G,5,"Very nice phone
Supper"
OnePlus 11R 5G,5,Brilliant phone
OnePlus 11R 5G,5,For me it's a very good value for money phone ..love it ...
OnePlus 11R 5G,5,Very bad battery backup
OnePlus 11R 5G,5,Product is good for those who think not spend too much amount on purchasing iphone and all
OnePlus 11R 5G,5,Best smartphone if you are not into apple and want a flagship android👌🏻
OnePlus 11R 5G,4,Very good product
OnePlus 11R 5G,5,Good
OnePlus 11R 5G,5,Nice
OnePlus 11R 5G,5,"There is no proper touch sensitivity don't buy OnePlus flag ship mobiles , waste of money and mental tensions"
OnePlus 11R 5G,3,Good
OnePlus 11R 5G,5,Good
OnePlus 11R 5G,3,"Very nice mobile.
Must buy."
OnePlus 11R 5G,5,"It's Bluetooth works tooo slow ,it takes too much time to scan and pair earphones,this is really i didn't like"
OnePlus 11R 5G,5,Nice.
OnePlus 11R 5G,5,Good
OnePlus 11R 5G,5,Value for money worth it
OnePlus 11R 5G,5,"Everything is good there is no disadvantage.
Except only 1 that is I have to restart again and again to get 5g network back. But this could be updated in next update so please fix. And everything is fine good better best everything. Awesome phone. Restart time is also very less so this also doesn't matter too much"
OnePlus 11R 5G,5,Amazing gadget⭐⭐⭐⭐⭐
OnePlus 11R 5G,5,Excellent 👌👌👌👌 Device really happy 😊😊😊
OnePlus 11R 5G,5,"A phone with no regret loaded with features and awesome performance feels so smooth in hands
It's definitely has a class quite impressed my first but in this brand and didn't disappointed me in last 2 months."
OnePlus 11R 5G,3,This phone doesn't support the 5g network.
OnePlus 11R 5G,5,"Everything is good except :
Battery backup(max 6 hours) and hotspot fluctuates(always fluctuate while using internet with hotspot),
Heating issues while playing any simple game even simple also,
Flash is very low compare than MI ,Oppo, or any phones."
OnePlus 11R 5G,5,Best phone for heavy work and need for much of space
OnePlus 11R 5G,5,"Good quality 💯💯💯💯
And very happy 😁"
OnePlus 11R 5G,5,So nice 👍
OnePlus 11R 5G,5,Awesome phone value for money
OnePlus 11R 5G,3,That's good 👍
OnePlus 11R 5G,5,Awesome experience...thknx Flipkart and OnePlus
OnePlus 11R 5G,5,Good 👌
OnePlus 11R 5G,5,Nice phone 😊❣️
OnePlus 11R 5G,4,First time I used OP product as I was a Samsung fan honestly impressed by charging speed OP offers and battery backup camera is decent very good phone for this price range
OnePlus 11R 5G,5,"Superub multi-tasking performance from 1+, I loved it"
OnePlus 11R 5G,5,Good quality
OnePlus 11R 5G,5,"Best Quality
Performance fantastic"
OnePlus 11R 5G,4,Nice phone but very costly
OnePlus 11R 5G,3,Mobile get heat on charging
OnePlus 11R 5G,5,Shandar mobile 📱
OnePlus 11R 5G,5,After 2 month phone's screen is not working.
OnePlus 11R 5G,5,I'm very happy to use this mobile .
OnePlus 11R 5G,4,Product is very good but bettery charge very first but it's decreased also very fast
OnePlus 11R 5G,4,Good phone 📱
OnePlus 11R 5G,5,Really waste product don't buy it please . does not performing as expected very poor quality of front camera and does not mentioned this front camera features
OnePlus 11R 5G,4,Good product
OnePlus 11R 5G,5,"I'm using this phone last one month but it is lagging.
Very bad experience with One+.
Put more money for better performance but still very worst experience."
OnePlus 11R 5G,5,Mobile 5g settings super.....
OnePlus 11R 5G,5,"I liked the OnePlus 11r, What I thought the product was same. I recommend to buy this product its same like Oneplus 11, but some small changes in it."
OnePlus 11R 5G,5,Awesome phone
OnePlus 11R 5G,5,Nice product. But Flipkart issue on delivery. Overall happy.
OnePlus 11R 5G,5,"Product lags,some time,not stable product,not satisfied,"
OnePlus 11R 5G,4,Super quality mobile
