Product,Rating,Review
Motorola Edge 50 Pro 5G,5,Nice product with super features
Motorola Edge 50 Pro 5G,5,"Can't make video call, phone is overheating in just one to two minutes. Don't buy this phone."
Motorola Edge 50 Pro 5G,5,Excellent
Motorola Edge 50 Pro 5G,3,Good
Motorola Edge 50 Pro 5G,5,Motorola edge 50 pro 5g mid range killer parforance camera quality awesome but turbocharged is phone heat up
Motorola Edge 50 Pro 5G,3,Phone is nice design is also good feel like premium but heating issue is bad experience and more heat with his 125w charger Motorola please resolve heating issue in you updates
Motorola Edge 50 Pro 5G,4,Everything is good. camera is awesome and some heating issues are there when you use more than 30 min.
Motorola Edge 50 Pro 5G,5,Curved super mobil
Motorola Edge 50 Pro 5G,5,Awesome mobile
Motorola Edge 50 Pro 5G,5,Very nice product. Smooth while playing games. Battery drains fast if all gestures mode are on. Very lightweight.
Motorola Edge 50 Pro 5G,3,mobile network issue after sim insert not getting network but same sim card insert in other phone in that we are getting proper network
Motorola Edge 50 Pro 5G,5,The best in the 50k segment. No lag performance.only the camera takes a few seconds to load. Hope that will be fixed in update .
Motorola Edge 50 Pro 5G,5,A one all
Motorola Edge 50 Pro 5G,3,Okk
Motorola Edge 50 Pro 5G,5,"One of the worst phone I ever bought on Flipkart. So much heating issue in day to day uses. On call, browsing internet, watching reels. Normal functioning is not proper. I suggest to stay away from this phone as basic features uses creating heat issue"
Motorola Edge 50 Pro 5G,5,Phone is very good but battery is not good
Motorola Edge 50 Pro 5G,4,Very nice mobile smooth clean and clear
Motorola Edge 50 Pro 5G,5,Good phone
Motorola Edge 50 Pro 5G,5,Great Camera phone in price segment.
Motorola Edge 50 Pro 5G,5,Excellent
Motorola Edge 50 Pro 5G,5,overheating
Motorola Edge 50 Pro 5G,5,Ofter use few hours camera lag when play game pubg overheating by the way are you normal user bought this phone but heavy user I can recommend.. bought this phone I am trap.😭
Motorola Edge 50 Pro 5G,5,Best in the market.
Motorola Edge 50 Pro 5G,4,"Some basic default happy missing in this mobile. Like file manage, Gallary"
Motorola Edge 50 Pro 5G,5,Nice product
Motorola Edge 50 Pro 5G,4,Best phone and best camera performance I like Motorola phones thank you Flipkart 😊❤️
Motorola Edge 50 Pro 5G,5,Very good
Motorola Edge 50 Pro 5G,4,Having some os issue ...after restart not taking password try many times then accept password after that working normal.
Motorola Edge 50 Pro 5G,5,"Waste of money doesn't look premium or perform as a premium phone. Only the price is premium. I have used one plus 7, apple 12 and Vivo x90 pro, this phone doesn't even compete with the OnePlus 7 either in looks or in performance. I am very dissatisfied after purchasing this phone by seeing its performance. The touch is not so responsive, the display and phone hang very often. The camera performance is also not very impressive, lots of artificial coloring and pictures clicked on zoom are very pixelated. Pre-installed moto apps are annoying and useless. Phone doesn't come with stock Android."
Motorola Edge 50 Pro 5G,4,Good. But there was a vibration on playing songs/videos and YT videos.
Motorola Edge 50 Pro 5G,5,V God mobis in moto
Motorola Edge 50 Pro 5G,5,I like this phone amazing 😍
Motorola Edge 50 Pro 5G,4,Awesome phone
Motorola Edge 50 Pro 5G,5,Product is v.good.
Motorola Edge 50 Pro 5G,5,Overall good
Motorola Edge 50 Pro 5G,5,Best product
Motorola Edge 50 Pro 5G,5,Good 👍👍👍
Motorola Edge 50 Pro 5G,4,"Heating issue in normal uses, network issue and battery drain issue 😡😡😡😡

Don't buy from this seller
Worst buying experience from Flipkart 🤬
Don't buy
After sell service is also worst🤬
Battery is drained within 3-4 hours"
Motorola Edge 50 Pro 5G,5,Value for money 😁 upcoming king 👑 Moto 👑 I'm satisfied for this product 💞
Motorola Edge 50 Pro 5G,4,Good
Motorola Edge 50 Pro 5G,4,"Over all good products for the prince range , feel some heating issue hope it will get resolve after upda"
Motorola Edge 50 Pro 5G,5,"Night mode is very good.

.



.
."
Motorola Edge 50 Pro 5G,5,"Battery performance of the product is slightly low. But the overall performance is amazing 😍.....
Like it. Battery power should be improved by Motorola.
Overall great performance and experience. Love you Moto."
Motorola Edge 50 Pro 5G,3,"Overall this product is good but I am able to find some lagging while charging and while unlocking my phone.
Should not be this much costly if it has these all issues"
Motorola Edge 50 Pro 5G,5,"Front camera not good as back Camera,while on video call front camera not clear visible"
Motorola Edge 50 Pro 5G,5,Is a Very good product
Motorola Edge 50 Pro 5G,5,"apart from the battery capacity ...
the phone is just awesome the screen the camera the ui the fast charging ...nice work done by motorola ...hope to get timely updates ..."
Motorola Edge 50 Pro 5G,5,Nice design wandarfull performance
Motorola Edge 50 Pro 5G,5,Charge speed is extremely fast and back is ok
Motorola Edge 50 Pro 5G,5,Nothing is better than This
Motorola Edge 50 Pro 5G,5,"the phone speaker is not working properly, I used it only 2 days, and suddenly the speaker's voice started cracking."
Motorola Edge 50 Pro 5G,5,Very very good product thankyou Moto and thankyou filpkart.
Motorola Edge 50 Pro 5G,5,Supber mobile
Motorola Edge 50 Pro 5G,5,phone is over heating during charging and when apps are used; its a big issue. dont buy this product....
Motorola Edge 50 Pro 5G,5,"5* rating smartphone, fast charging really amazing, good look, minor heating at charging time bcz 125w charger used but phone is capable this type heating issue"
Motorola Edge 50 Pro 5G,5,Best phone in this price segment
Motorola Edge 50 Pro 5G,5,Working fine.
Motorola Edge 50 Pro 5G,5,This phone is damn good ... Only heating while charging... And nothing else.... Everything is good about this phone don't see negative comments.
Motorola Edge 50 Pro 5G,5,Super overall. 🥰🥰🥰
Motorola Edge 50 Pro 5G,5,"Product is really good for day to day usage
pros:
1. design
2. 125w charging
3. clean UI
4. Build quality
5. battery life (for heating issue disable boost charging option )"
Motorola Edge 50 Pro 5G,4,Every penny worth!! Enjoying the experience.. Thank you Motorola and Flipkart.
Motorola Edge 50 Pro 5G,5,Nice good quality
Motorola Edge 50 Pro 5G,5,"Camera very bad 😞😔
Night mood"
Motorola Edge 50 Pro 5G,5,Very good device camera quality super
Motorola Edge 50 Pro 5G,3,Osm mob ... thank you Motorola
Motorola Edge 50 Pro 5G,5,Overall it's a good phone but it has heating issues and software issues
Motorola Edge 50 Pro 5G,5,Nice product
Motorola Edge 50 Pro 5G,5,"Camera, UI,display, performance,fast charging, in-hand feel good

Battery drain fast and update needed."
Motorola Edge 50 Pro 5G,5,Very nice product from Motorola
Motorola Edge 50 Pro 5G,3,PATHETIC CAMERA! I know the clarity of picture is good but what use if picture processing takes ages and everytime you miss the moment you wanted to capture. Even the camera app lags a lot! I am switching back to my previous phone.
Motorola Edge 50 Pro 5G,5,"Has good performance in 12 - 256variant
Go for this variant only problem so far heating issues hopefully that will be taken care in new updates

Also buy a better back case"
Motorola Edge 50 Pro 5G,5,Nice product under 35k
Motorola Edge 50 Pro 5G,5,Motorola edge 50 pro 5G is the best price phone
Motorola Edge 50 Pro 5G,5,Exllent performance I don't believe
Motorola Edge 50 Pro 5G,4,"Mobile is very good. Excelest super fast deleivery (within 6 hrs)
Dont know why Motorola gave just plastic cover for screen guard!!!"
Motorola Edge 50 Pro 5G,5,Best phone in this price range right now ❤️
Motorola Edge 50 Pro 5G,5,"with the given specification, the expectation is to see phone working smoothly but it is observed that the application is stuck often. Application gets unresponsive . Phone reboots unexpectedly.phone charges quickly but it drains quickly too with the normal usage. The camera is ok. Overall the phone gets hung and the application gets stuck so it is irritating and not usable. Performance is not at all expected. I have Vivo v15 pro which works better than this though it has 8/128. I will not recommend this to anyone.. Going to raise this with moto customer care and Hopefully moto gets fixed this."
Motorola Edge 50 Pro 5G,5,Nice camera and battery backup is ausome
Motorola Edge 50 Pro 5G,5,"One of the best phone in this price range.
Fully loaded with features.
But this phone also have one issue and that is heating problem, not always but when we are using constantly then We got heated back side so that only issue after all the phone is best for all an everything"
Motorola Edge 50 Pro 5G,5,Amazing 😍
Motorola Edge 50 Pro 5G,5,"Great phone. Everything is good - charging, display, finish, brightness etc.
Only con is Camera App stutters; and there is shutter lag."
Motorola Edge 50 Pro 5G,5,"Pros
Front and back cameras
Display
Refresh rate
Design
Sound
UI
Special features

Cons
Little heating issue while charging offcourse it's a 125W
Wheather if it's 68 it could not happen
Battery normal one day usage

Awesome 9.5/10 in this price segment"
Motorola Edge 50 Pro 5G,5,"Very good phone. Camera is 5/5 but it's take time to process it. Performance is very good. Very bright display 5/5, colour contrast is very good."
Motorola Edge 50 Pro 5G,5,Awesome 😎😎😎
Motorola Edge 50 Pro 5G,5,Upgraded from Edge 40.
Motorola Edge 50 Pro 5G,4,"Amazing form factor, very light weight. Good cameras and battery life with blitzing fast charging speed"
Motorola Edge 50 Pro 5G,5,Mobile is okay but warming heavy and battery con
Motorola Edge 50 Pro 5G,5,Awesome phone but protective film missing
Motorola Edge 50 Pro 5G,5,"Overall product is value for money
Best camera ,no blootware applications, easy to accessible view of phone, display is best ,
Battery is 4500 mah so u have to adjust this thing only
I am using this phone from 20 days ... I didn't get any problem till now ..
See quality of pic in night"
Motorola Edge 50 Pro 5G,5,"Superb camera , Display quality
Feel premium
Fast charging great"
Motorola Edge 50 Pro 5G,5,Awesome
Motorola Edge 50 Pro 5G,5,great phone
Motorola Edge 50 Pro 5G,5,Superb camera just loved it 😍😍
Motorola Edge 50 Pro 5G,4,Good
Motorola Edge 50 Pro 5G,5,Average
Motorola Edge 50 Pro 5G,5,"After using the phone 12gb/256gb variant for almost 15 days below are my observations

1. Phone gets stuck in the middle if u use any of the apps. Not sure why it is happening and a minimal game like 8 ball pool also gets stuck in the middle. Biggest Blunder by moto. Getting irritated with this
2. Phone restarts suddenly
3. Overheats if u use ur phone for 1 to 2 hours continuously
4. Camera processing after a snap is really very slow

I would prefer to choose a different option rather than going with this irritating phone. Not worthy enough."
Motorola Edge 50 Pro 5G,5,All over clever good
Motorola Edge 50 Pro 5G,5,Superb till now
Motorola Edge 50 Pro 5G,4,Product is superb gives you very premium feel. Issue what I am facing is the heating issue while using some apps. Overall a great package and charging speed is amazing effective.
Motorola Edge 50 Pro 5G,4,Very nice phone with great camera and display. I am fully happy with this product
Motorola Edge 50 Pro 5G,4,Heating of mobile is the only problem. All performance is good.
Motorola Edge 50 Pro 5G,5,While Charging Phone Over Heating and Heat Very Bad ...Please Solution This Problem mobile Heat Problem
Motorola Edge 50 Pro 5G,4,"Very good camera, display good and clear value for money mobile."
Motorola Edge 50 Pro 5G,4,All good but battery not enough according mobile configuration
Motorola Edge 50 Pro 5G,4,"I'm using this phone last 15 days. Motorola edge 50 pro overall performance very good like if we talk about display, no doubt display quality very good , camera quality in portrait mode very excellent but I we talk about battery I'm disappointed with their battery. I faced battery draining littel bit fast and if we use turbo charger mode phone got hit . So overall phone is good but company need to update optimise in battery"
Motorola Edge 50 Pro 5G,5,"Pros:
- Very sleek design. Backside finish and touch and feel is good and non slipping.
- More real color and best contrast on display and touch screen response is fast and no lag
- Rear/back camera captures excellent true color images. Low light indoor photos are clear and no noise.
- Front/selfie camera gets sharp images of near distance objects but far distance objects gets blurred.
- My preference to Moto is for clean stock android OS. Opening and switching of apps is quick and no lag.

Scope of improvement (cons):
- Audio from mobile speakers is clear crisp but not loud. Spatial sound not impressive for songs/music, may be good for movies/video.
- Protection film given along with mobile is useful (different size, not fitting the mobile). Better to have solid screen protection (tempered glass) for screen.
Since new model, matching screen protectors are not available in market/web.
- Pressing icons/text on edge of curved display is not user friendly.
- Mobile cover given by Motorola doesnt protect dust getting inside (between cover and backside of the mobile)"
Motorola Edge 50 Pro 5G,3,"It is a superb device from Motorola. It is perfect in all aspects be it specifications, performance, user friendliness and costing wise as well. Just go for it."
Motorola Edge 50 Pro 5G,4,Nice
Motorola Edge 50 Pro 5G,5,I am very happy for this mobile all is good.
Motorola Edge 50 Pro 5G,3,"Facing the heating issue while using it, I am a normal user with no gaming etc but still heating .... hope the moto dev team fixes it on next os updates."
Motorola Edge 50 Pro 5G,5,Good
Motorola Edge 50 Pro 5G,4,"Pros :-

* Look and grip is good
* Charging is very fast
* Usability is good
Cons :-
* Battery performance is not good
* Back to the previous menu is irritating
* Camera is ok-ok"
Motorola Edge 50 Pro 5G,3,"I am writing this review after using this hand set for almost 20 days

1. some times network lost on going call major issue
2. The speed is not up to the mark some of my aaps are not working as fast as it should.
3. Front look is good but back side leather finish is not so good and no safety for camera lence
4. In this price rangne this hand set is not worth

Over all I am not satisfied with this handset because Motorola can do faaar better than this at the same price"
Motorola Edge 50 Pro 5G,4,"Product is good camera ,design, fast charging everything is good but major issue is heating problem. hope Motorola fix this problem in their update."
Motorola Edge 50 Pro 5G,4,Good performance
Motorola Edge 50 Pro 5G,4,"Moto gave a decent come back. Everything is fine except battery..
But 125W some how supports. Nice camera at this price. No lag in processing and display which ultimate and refresh rate is awesome."
Motorola Edge 50 Pro 5G,5,"Fabulous design , specially it's color tone is amazing,"
Motorola Edge 50 Pro 5G,5,Value for money
Motorola Edge 50 Pro 5G,5,Fabulous at this price...battery backup is ok
Motorola Edge 50 Pro 5G,5,Products is very heating issue
Motorola Edge 50 Pro 5G,5,Good camera .
Motorola Edge 50 Pro 5G,5,Satisfied....
Motorola Edge 50 Pro 5G,5,"Really the best in this segment , Go for it !!!

Camera is too good 👍

Could have increased the batter capacity . Rest all fine"
Motorola Edge 50 Pro 5G,5,Very nice
Motorola Edge 50 Pro 5G,4,Overall a good smart phone.
Motorola Edge 50 Pro 5G,4,I tried star trials capturing really it amazing.. For astrophotography suitable phone...
Motorola Edge 50 Pro 5G,4,"Display ,camera good .Heating while charging and play games ."
Motorola Edge 50 Pro 5G,5,Exactly what I wanted... All rounder
Motorola Edge 50 Pro 5G,4,"Love there display ,design, camera quality very good, camera zooming good , but some time focus adjustment late but not bad , performance good , charging very fast but battery capacity low but no problem, some time camera laging and video break , some time hitting problem I face my mobile, ip68 protection,
Overall good product but price high."
Motorola Edge 50 Pro 5G,5,"Excellent camera, excellent quality, excellent performance"
Motorola Edge 50 Pro 5G,5,Outstanding
Motorola Edge 50 Pro 5G,5,Great deal
Motorola Edge 50 Pro 5G,5,Loved it
Motorola Edge 50 Pro 5G,5,"Very nice and amazing picture quality.
Worth buying the phone."
Motorola Edge 50 Pro 5G,4,The phone is being awesome
Motorola Edge 50 Pro 5G,5,Good product hello moto.
Motorola Edge 50 Pro 5G,5,It's a good phone with overall package of good specs under 30k but battery life need to be improved. It's good for day to day usage with decent performance with snapdragon 7 gen 3. Don't expect exceptional gaming.
Motorola Edge 50 Pro 5G,5,Super 😊
Motorola Edge 50 Pro 5G,5,Very good phone
Motorola Edge 50 Pro 5G,4,The battery lasts for almost a day with moderate usage and charging ultra fast is really good. For this price range overall performance is good.
Motorola Edge 50 Pro 5G,4,Do not buy this phone. The phone is heating up even with normal usage. Query was raised with Motorola about this and they responded stating that the phone is supposed to heat up while you stream or charge it. The battery is not adequate.
Motorola Edge 50 Pro 5G,5,Overall value for money product. Built-in Camera is awesome but needs some tweaking with software update to remove shutter lag. The provided back cover became loose in a couple of days. WAvideo calls are of mild quality.
Motorola Edge 50 Pro 5G,5,Battery is draining too fast
Motorola Edge 50 Pro 5G,4,Awesome 😎
Motorola Edge 50 Pro 5G,4,Good
Motorola Edge 50 Pro 5G,5,Please don't buy it....the product heats very much when on charge you can't even touch it
Motorola Edge 50 Pro 5G,5,"Lots of heating I am facing, Can any one help me how to solve"
Motorola Edge 50 Pro 5G,5,Excellent choice in mid range
Motorola Edge 50 Pro 5G,4,Great
Motorola Edge 50 Pro 5G,5,Good
Motorola Edge 50 Pro 5G,5,Good one
Motorola Edge 50 Pro 5G,4,Very Good phone in this price
Motorola Edge 50 Pro 5G,3,"I will not recommend to any one...I bought this phone on the release day and here few flaws I found after using

1. Bad camera quality
2. No inbuilt AppLock and
3. No hide app options,
4. no dual/parallel app options ..which makes to download third-party apps with ads.
5. No inbuilt gallery or file manager..
6. When clicking pictures ,Saving time of a photo is long where if you move the phone or change your posture the photo gets blurred.
7. Apps keeps crashing and need to open atleast three to work.

Except the design I hate this phone and wouldn't recommend to buy to anyone."
Motorola Edge 50 Pro 5G,5,"The main problem with the phone is the network, my earlier phone had better signal strength than this one. Missing lot of calls daily I have to switch both VoLTE and voice over wifi on to get okayish kind of signals but when I go out again signal gone, I have to turn aeroplane mode on and off then it catches signal.
No automatic power on/off feature. Pantone skin tone is nowhere evident for me in terms of color but picture quality is okay. Temper glass provided is of no use, it broke the next day.
The first day I had a problem with enabling face ID, customer support was a big headache, After a lot of struggle I got into a call and the representative told me to reset the phone, I had already moved all my data from my old phone to new and I had to redo, this resolved my issue.
No cloning for any app in this phone, now I am dependent on an app to clone the apps that I require.
The phone has a lot of software glitches while using.. suddenly the app gets crashed or non responsive, BTW I am using normal apps (no games)
Phones get over heated when I use the camera for more than 3-5 mins. Video recording 2 mins heated up the phone and I was afraid that I might burst in my pocket.
Charging is lightning fast, this is the only thing that I liked but battery draining is also quick but happy with charging speed.
Type C headphone port. I feel audio is good or loud only in closed environments.
Finally I don't recommend this phone to all."
Motorola Edge 50 Pro 5G,4,"Mobile is getting so much heat during the regular usage and even more during the charging.

And the Battery backup is not up to the mark. It hardly serves a day even though if I am not using constantly. Strangely this is without having or using any games as such.

And also the keyboard malfunctions sometimes while holding the mobile with two hands, with multiple fingers at the screen edges level.

And also I feel the network coverage capacity is also lesser side. Followed by even though I am the two 5G sims but majority of the time it works only on 4G networks in both the sims."
Motorola Edge 50 Pro 5G,5,Display quality is very good The camera is also super one day battery life totally awesome 💯 product
Motorola Edge 50 Pro 5G,5,"Light weight, easy to hold, good design and good display.
Decent battery, easily getting a day battery life, could have been more too but that is what you get with 4500 mah.
Faced minor glitches initially but working fine now.
Charger is of 125w which comes with a bigger size. Connecting it to any plug point is not possible as it overlaps with switch due to its size. Could have made it vertical than horizontal, the way we get it for OnePlus and other brands.
Camera is ok, not that great.
Quick charging is a good feature, charges my phone in 20 mins.
Back case provided is not of great quality, might need to add screen guard and strong back case for sure.
Speaker sound clarity could have been better tuned for clarity."
Motorola Edge 50 Pro 5G,5,"The display is not showing the caller name or number...
And while typing on keyboard pad, letters are missing."
Motorola Edge 50 Pro 5G,5,Best Flagship killer in the era of AI driven technologies. Moto has always the vision to work on the negative feedback to bounce back stronger. From the day of its rise to till date it have all reasons to be a best ever midrange Smartphone segment among the Android category. My only concern is about the battery back up which could be more better and more capacitive at least in the upper variant. Otherwise there is everything to say Hello to Moto🖐️🤳
Motorola Edge 50 Pro 5G,5,"Superb 👌 performance of 12 gb ram, 144 hz..display n last bt not d least looks n Camera..Superb"
Motorola Edge 50 Pro 5G,5,"Too much of heat,
Very slow performance,
Apps r not working properly,
Slow charging,taking minimum 40 mins for charge
Very disappointed"
Motorola Edge 50 Pro 5G,5,"The edge display is too edged and it's inconvenient for reading and getting a headache. Also it tends to have a lot of ghost touches. Poor design. The camera is below average and the shutter speed is a bit slow as it takes a lot of time for processing and almost all the shots are blurry if your subject is moving. No burst shots option and you need to wait for the next photo. Heats up a lot for normal game play, camera usage. Definitely a no if you love to take photos of kids."
Motorola Edge 50 Pro 5G,4,Super super mobile....
Motorola Edge 50 Pro 5G,5,Superb
Motorola Edge 50 Pro 5G,4,"Pros : good display, camera

Cons: poor battery life, you wont get good screen protectors anywhere in the world(since the screen is curved)"
Motorola Edge 50 Pro 5G,5,"So far I'm loving this device.
Bought 12/256"
Motorola Edge 50 Pro 5G,3,"Whenever I switch on the phone fast, I am facing the hanging problem and the camera is hanging repeatedly.plz don't buy or waste your money"
Motorola Edge 50 Pro 5G,5,"Battery backup is too less, heating phone more than 50 degrees in 5 mins usage"
Motorola Edge 50 Pro 5G,4,Superb phone
Motorola Edge 50 Pro 5G,4,"Camera could be improved , mobile heating during usage and charging. Hope software update can fix these issues."
Motorola Edge 50 Pro 5G,4,Excellent phone good charging speed superb camera battery life is also good good job Motorola performance is very good but slightly heating the phone
Motorola Edge 50 Pro 5G,3,"Do not buy this phone, To much heating issue, i cant hold the phone.
Colours in the display is not good, to much light
No gallery app provided. Only Google photo aap we can use which is not good.
No dual app option given.
Can not install themes only 4 inbuilt theme are there to use which is not good.
Display size and font size adjustment is not good. Really bad function.
Only the camera and charger are good other then that nothing is good in it.
While play song, speeker vibrates half of the mobile body.
Dolby is not felt in this.
Metal body heats and cant hold the phone if it heats."
Motorola Edge 50 Pro 5G,5,Heating problem
Motorola Edge 50 Pro 5G,5,over heating
Motorola Edge 50 Pro 5G,3,Battery performance not up to the mark over all okay okay
Motorola Edge 50 Pro 5G,5,"After one day use-
Camera pixel quality is good,
Battery is avg,pls give updates on battery problems.
Display is fantastic.
Performance also excellent
Top notch performance don't compromise by seeing ufs 2.2 compared to 3.1 it's better, cam is excellent
My overall experience is superb thank u moto ❤🔥"
Motorola Edge 50 Pro 5G,5,The ringing speaker voice is cracking within 2 days I recommend don't buy this product waste of money
Motorola Edge 50 Pro 5G,5,"Firstly the charger is not working which is 125W.
And also video stability is not good and only the portrait is nice ....
I was thinking about my phone would take 19min for full charge but in just 45 min 17% to 32%."
Motorola Edge 50 Pro 5G,4,osm Product
Motorola Edge 50 Pro 5G,3,Awesome
Motorola Edge 50 Pro 5G,4,Nice phone
Motorola Edge 50 Pro 5G,5,Worth for product not 🚫 ok
Motorola Edge 50 Pro 5G,4,"Over heat, camera procesing stuck, Display quality is poor...easly broken display, front camera not good😔"
